"USER_ID","ACCOUNT_ID","PLATFORM","ACCOUNT_NAME","ADS_ID","ADS_NAME","CREATED_DATE","START_DATE","MODIFIED_DATE","END_DATE","CAMPAING_ID","CAMPAIGN_NAME","CURRENCY","AMOUNT_SPENT","REACH","IMPRESSIONS","FREQUENCY","CPM","LINK_CLICKS","CTR","POST_COMMENTS","POST_REACTIONS","POST_SHARES","VIDEO_VIEWS","THRUPLAYS","FULL_VIDEO_VIEW","EST_AD_RECALL_LIFT","EST_AD_RECALL_LIFT_RATE","ACTIVE_VIEW_MEASURABILITY","LANDINGPAGECLICKS","PAID_COMMENTS","PAID_LIKES","PAID_SHARES"
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-16","2023-05-30","2023-08-16","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.440","","502","","26.773","2","0.398","0","","0","","","","","","","2","","3",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-15","2023-05-30","2023-08-15","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.220","","128","","103.281","2","1.563","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-16","2023-05-30","2023-08-16","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.290","","97","","137.010","1","1.031","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-17","2023-05-30","2023-08-17","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.890","","260","","49.577","2","0.769","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-20","2023-05-30","2023-08-20","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","8.140","","27","","301.481","1","3.704","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-18","2023-05-30","2023-08-18","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","16.860","","86","","196.047","1","1.163","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-22","2023-05-30","2023-08-22","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","11.043","","56","","197.196","2","3.571","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-16","2023-05-30","2023-08-16","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.790","","115","","119.913","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-17","2023-05-30","2023-08-17","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.050","","187","","69.786","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-20","2023-05-30","2023-08-20","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.220","","188","","38.404","8","4.255","0","","0","","","","","","","8","","1",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-21","2023-05-30","2023-08-21","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.484","","249","","54.153","1","0.402","0","","0","","","","","","","1","","1",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-15","2023-05-30","2023-08-15","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.330","","240","","51.375","3","1.250","0","","0","","","","","","","3","","1",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-19","2023-05-30","2023-08-19","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.360","","509","","14.460","3","0.589","0","","0","","","","","","","3","","2",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-21","2023-05-30","2023-08-21","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.664","","77","","164.468","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-21","2023-05-30","2023-08-21","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.863","","180","","71.461","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-22","2023-05-30","2023-08-22","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.178","","137","","52.394","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-20","2023-05-30","2023-08-20","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.950","","45","","176.667","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-15","2023-05-30","2023-08-15","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.920","","200","","64.600","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-19","2023-05-30","2023-08-19","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","9.180","","94","","97.660","1","1.064","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-18","2023-05-30","2023-08-18","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","15.740","","79","","199.241","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-18","2023-05-30","2023-08-18","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","16.110","","179","","90.000","2","1.117","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-22","2023-05-30","2023-08-22","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.092","","42","","168.857","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-17","2023-05-30","2023-08-17","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","11.310","","66","","171.364","1","1.515","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-19","2023-05-30","2023-08-19","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.100","","677","","10.487","8","1.182","0","","0","","","","","","","8","","0",""
"","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-27","2023-06-08","2023-05-27","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","7.640","","155","","49.290","1","0.645","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-15","2023-05-19","2023-05-15","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","15.460","","84","","184.048","3","3.571","0","","0","","","","","","","3","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-06-12","2023-05-30","2023-06-12","227229903","MOL - link clicks - LI - Provozovatelé - 2023","EUR","9.370","","292","","32.089","4","1.370","0","","0","","","","","","","4","","0",""
"","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-19","2023-05-19","2023-05-19","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","14.580","","173","","84.277","1","0.578","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637296543","","2023-05-25","2023-06-06","2023-06-08","2023-06-06","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","14.920","","720","","20.722","7","0.972","0","","0","","","","","","","7","","2",""
"","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-17","2023-05-19","2023-05-17","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","13.950","","341","","40.909","1","0.293","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","634018653","","2023-02-21","2023-03-02","2023-03-03","2023-03-02","220963693","MOL - link clicks - LI - Provozovatel Praha - 02-03/2023","EUR","16.960","","833","","20.360","9","1.080","0","","0","","","","","","","9","","2",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-06-04","2023-05-30","2023-06-04","227229903","MOL - link clicks - LI - Provozovatelé - 2023","EUR","8.380","","45","","186.222","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-08","2023-05-19","2023-05-08","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","12.810","","125","","102.480","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-31","2023-06-08","2023-05-31","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","16.190","","578","","28.010","7","1.211","0","","0","","","","","","","7","","2",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-23","2023-06-01","2023-05-23","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","17.720","","101","","175.446","1","0.990","0","","1","","","","","","","1","","1",""
"","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-30","2023-06-08","2023-05-30","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","15.550","","869","","17.894","5","0.575","0","","0","","","","","","","5","","0",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-06-01","2023-06-01","2023-06-01","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","16.430","","92","","178.587","1","1.087","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-18","2023-06-01","2023-05-18","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","2.140","","44","","48.636","1","2.273","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","634018653","","2023-02-21","2023-02-26","2023-03-03","2023-02-26","220963693","MOL - link clicks - LI - Provozovatel Praha - 02-03/2023","EUR","12.000","","492","","24.390","14","2.846","0","","0","","","","","","","14","","2",""
"","502412610","LINKEDIN","","636918943","","2023-05-16","2023-05-25","2023-05-30","2023-05-25","226333883","MOL - link clicks - LI - Provozovatel Jindřichohradecko - 05/2023","EUR","0.210","","109","","1.927","1","0.917","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-14","2023-05-19","2023-05-14","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","8.130","","56","","145.179","1","1.786","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-17","2023-05-19","2023-05-17","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","13.520","","99","","136.566","1","1.010","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-19","2023-05-19","2023-05-19","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","12.520","","102","","122.745","1","0.980","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-20","2023-06-01","2023-05-20","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","7.750","","51","","151.961","2","3.922","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","636918943","","2023-05-16","2023-05-19","2023-05-30","2023-05-19","226333883","MOL - link clicks - LI - Provozovatel Jindřichohradecko - 05/2023","EUR","10.760","","98","","109.796","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-14","2023-05-19","2023-05-14","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","8.040","","110","","73.091","3","2.727","0","","0","","","","","","","3","","0",""
"","502412610","LINKEDIN","","635709853","","2023-04-13","2023-04-19","2023-04-27","2023-04-19","224253913","MOL - link clicks - LI - Provozovatel Brno - 04/2023","EUR","9.850","","292","","33.733","5","1.712","0","","0","","","","","","","5","","0",""
"","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-10","2023-05-19","2023-05-10","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","14.560","","390","","37.333","5","1.282","1","","0","","","","","","","5","","1",""
"","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-25","2023-06-08","2023-05-25","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","2.550","","1032","","2.471","18","1.744","0","","1","","","","","","","18","","0",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-21","2023-06-01","2023-05-21","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","18.870","","22","","857.727","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","637296543","","2023-05-25","2023-06-02","2023-06-08","2023-06-02","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","14.950","","742","","20.148","9","1.213","0","","0","","","","","","","9","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-08","2023-05-19","2023-05-08","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","12.580","","96","","131.042","3","3.125","0","","0","","","","","","","3","","1",""
"","502412610","LINKEDIN","","634018653","","2023-02-21","2023-03-01","2023-03-03","2023-03-01","220963693","MOL - link clicks - LI - Provozovatel Praha - 02-03/2023","EUR","17.680","","1054","","16.774","10","0.949","0","","0","","","","","","","10","","0",""
"","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-12","2023-05-19","2023-05-12","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","13.800","","325","","42.462","5","1.538","0","","0","","","","","","","5","","0",""
"","502412610","LINKEDIN","","635718203","","2023-04-13","2023-04-17","2023-04-27","2023-04-17","224272153","MOL - link clicks - LI - Provozovatel Velké Meziříčí - 04/2023","EUR","9.910","","461","","21.497","4","0.868","0","","0","","","","","","","4","","2",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-06-02","2023-05-30","2023-06-02","227229903","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.670","","214","","63.879","1","0.467","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-19","2023-06-01","2023-05-19","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","18.840","","62","","303.871","1","1.613","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-06","2023-05-19","2023-05-06","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","7.280","","41","","177.561","2","4.878","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","636918943","","2023-05-16","2023-05-17","2023-05-30","2023-05-17","226333883","MOL - link clicks - LI - Provozovatel Jindřichohradecko - 05/2023","EUR","15.140","","116","","130.517","2","1.724","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-25","2023-06-01","2023-05-25","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","0.700","","63","","11.111","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-18","2023-05-19","2023-05-18","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","13.250","","78","","169.872","2","2.564","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-13","2023-05-19","2023-05-13","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","8.620","","57","","151.228","1","1.754","0","","0","","","","","","","1","","0",""
"","502412610","LINKEDIN","","635709853","","2023-04-13","2023-04-18","2023-04-27","2023-04-18","224253913","MOL - link clicks - LI - Provozovatel Brno - 04/2023","EUR","13.990","","604","","23.162","7","1.159","0","","0","","","","","","","7","","1",""
"","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-29","2023-06-01","2023-05-29","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","26.000","","69","","376.812","2","2.899","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","637442713","","2023-05-30","2023-06-05","2023-05-30","2023-06-05","227229903","MOL - link clicks - LI - Provozovatelé - 2023","EUR","11.460","","146","","78.493","0","0.000","0","","0","","","","","","","0","","0",""
"","502412610","LINKEDIN","","636918943","","2023-05-16","2023-05-29","2023-05-30","2023-05-29","226333883","MOL - link clicks - LI - Provozovatel Jindřichohradecko - 05/2023","EUR","21.930","","115","","190.696","4","3.478","0","","0","","","","","","","4","","1",""
"","502412610","LINKEDIN","","636918943","","2023-05-16","2023-05-30","2023-05-30","2023-05-30","226333883","MOL - link clicks - LI - Provozovatel Jindřichohradecko - 05/2023","EUR","28.670","","133","","215.564","3","2.256","0","","0","","","","","","","3","","1",""
"","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-09","2023-05-19","2023-05-09","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","15.510","","103","","150.583","2","1.942","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-15","2023-05-19","2023-05-15","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","11.600","","293","","39.590","2","0.683","0","","0","","","","","","","2","","0",""
"","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-26","2023-06-08","2023-05-26","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","10.200","","462","","22.078","9","1.948","0","","1","","","","","","","9","","0",""
